Golden Lion-Nominees-Films,10,Venice Film Festival,1965
Golden Lion-Winners-Films,1,Venice Film Festival,1965
Golden Rudder-Winners-Films,1,Venice Film Festival,1965
Lion of San Marco-Winners-Films-Best Children's Film Television,1,Venice Film Festival,1965
Lion of San Marco-Winners-Films-Best Documentary,1,Venice Film Festival,1965
Lion of San Marco-Winners-Films-Best Documentary Television,1,Venice Film Festival,1965
Lion of San Marco-Winners-Films-Best Film about Adolescence,1,Venice Film Festival,1965
Lion of San Marco-Winners-Films,4,Venice Film Festival,1965
Lion of San Marco Grand Prize-Winners-Films,1,Venice Film Festival,1965
New Cinema Award-Winners-Films-Best Film,1,Venice Film Festival,1965
New Cinema Award-Winners-People-Best Actor,1,Venice Film Festival,1965
New Cinema Award-Winners-People-Best Actress,1,Venice Film Festival,1965
OCIC Award-Winners-Films,1,Venice Film Festival,1965
Plaque Lion St. Marc-Winners-Films,1,Venice Film Festival,1965
San Giorgio Prize-Winners-Films,1,Venice Film Festival,1965
San Michele Award-Winners-Films,1,Venice Film Festival,1965
Silver Medal-Winners-Films,1,Venice Film Festival,1965
Special Jury Prize-Winners-Films,3,Venice Film Festival,1965
UNICRIT Award-Winners-Films,1,Venice Film Festival,1965
Volpi Cup-Winners-People-Best Actor,1,Venice Film Festival,1965
Volpi Cup-Winners-People-Best Actress,1,Venice Film Festival,1965
Award of the City of Venice-Winners-Films,1,Venice Film Festival,1966
CIDALC Award-Winners-Films,1,Venice Film Festival,1966
Cineforum 66 Award-Winners-Films,1,Venice Film Festival,1966
Cinema 60 Award-Winners-Films,1,Venice Film Festival,1966
FIPRESCI Prize-Winners-Films,1,Venice Film Festival,1966
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1966
Golden Lion-Nominees-Films,12,Venice Film Festival,1966
Golden Lion-Winners-Films,1,Venice Film Festival,1966
Honorary Diploma-Winners-Films,3,Venice Film Festival,1966
Italian Cinema Clubs Award-Winners-Films,1,Venice Film Festival,1966
Lion of San Marco-Winners-Films-Best Documentary,1,Venice Film Festival,1966
Lion of San Marco-Winners-Films-Best Documentary Television,1,Venice Film Festival,1966
Lion of San Marco-Winners-Films-Best Film about Adolescence,1,Venice Film Festival,1966
Lion of San Marco-Winners-Films,3,Venice Film Festival,1966
Lion of San Marco Grand Prize-Winners-Films,3,Venice Film Festival,1966
Luis Buñuel Award-Winners-Films,1,Venice Film Festival,1966
New Cinema Award-Winners-Films,1,Venice Film Festival,1966
OCIC Award-Winners-Films,1,Venice Film Festival,1966
OCIC Award Honorable Mention-Winners-Films,1,Venice Film Festival,1966
Plate-Winners-Films-Children's Film Educative Didactical,1,Venice Film Festival,1966
Plate-Winners-Films-Documentary Contemporary Life/Social,1,Venice Film Festival,1966
Plate-Winners-Films,4,Venice Film Festival,1966
Plate-Winners-Films-Recreative Children's Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Best Animated Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Best Children's Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Best Experimental Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Best Sport Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Cultural and Educational Film,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films-Film about Architecture,1,Venice Film Festival,1966
Plate 'Lion of San Marco'-Winners-Films,1,Venice Film Festival,1966
Premio per la migliore interpretazione-Winners-Films,1,Venice Film Festival,1966
San Giorgio Prize-Winners-Films,1,Venice Film Festival,1966
Special Jury Prize-Winners-Films,2,Venice Film Festival,1966
Special Mention-Winners-People,1,Venice Film Festival,1966
Special Prize-Winners-Films,2,Venice Film Festival,1966
Volpi Cup-Winners-People-Best Actor,1,Venice Film Festival,1966
Volpi Cup-Winners-People-Best Actress,1,Venice Film Festival,1966
Best First Work-Winners-Films,1,Venice Film Festival,1967
Best Short Film-Winners-Films-Documentary,1,Venice Film Festival,1967
FIPRESCI Prize-Winners-Films,2,Venice Film Festival,1967
Golden Lion-Nominees-Films,18,Venice Film Festival,1967
Golden Lion-Winners-Films,1,Venice Film Festival,1967
Golden Rudder-Winners-Films,1,Venice Film Festival,1967
OCIC Award-Winners-Films,1,Venice Film Festival,1967
Pasinetti Award-Winners-Films-Competition,1,Venice Film Festival,1967
Pasinetti Award-Winners-Films-Parallel Sections,1,Venice Film Festival,1967
San Giorgio Prize-Winners-Films,2,Venice Film Festival,1967
Special Jury Prize-Winners-Films,2,Venice Film Festival,1967
Volpi Cup-Winners-People-Best Actor,1,Venice Film Festival,1967
Volpi Cup-Winners-People-Best Actress,1,Venice Film Festival,1967
Golden Lion-Nominees-Films,26,Venice Film Festival,1968
Golden Lion-Winners-Films,1,Venice Film Festival,1968
Honorable Mention-Winners-Films,1,Venice Film Festival,1968
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1968
Special Jury Prize-Winners-Films,2,Venice Film Festival,1968
Volpi Cup-Winners-People-Best Actor,1,Venice Film Festival,1968
Volpi Cup-Winners-People-Best Actress,1,Venice Film Festival,1968
CIDALC Award-Winners-Films,1,Venice Film Festival,1969
Career Golden Lion-Winners-People,1,Venice Film Festival,1969
Golden Rudder-Winners-Films,1,Venice Film Festival,1969
Luis Buñuel Award-Winners-Films,1,Venice Film Festival,1969
Pasinetti Award-Winners-Films-Best Foreign Film,1,Venice Film Festival,1969
Pasinetti Award-Winners-Films-Best Italian Film,1,Venice Film Festival,1969
"Lino Miccichè" First Feature Award-Winners-Films,1,Venice Film Festival,1970
Career Golden Lion-Winners-People,1,Venice Film Festival,1970
Pasinetti Award-Winners-Films-Best Foreign Film,1,Venice Film Festival,1970
Pasinetti Award-Winners-Films-Best Italian Film,1,Venice Film Festival,1970
Silver Medal-Winners-Films-Short Film,1,Venice Film Festival,1970
CIDALC Award-Winners-Films,1,Venice Film Festival,1971
Career Golden Lion-Winners-People,3,Venice Film Festival,1971
FIPRESCI Prize-Winners-Films,1,Venice Film Festival,1971
Golden Rudder-Winners-Films,1,Venice Film Festival,1971
OCIC Award-Winners-Films,1,Venice Film Festival,1971
Pasinetti Award-Winners-Films-Best Foreign Film,1,Venice Film Festival,1971
Pasinetti Award-Winners-Films-Best Italian Film,1,Venice Film Festival,1971
Special Award-Winners-People-Best Actor,1,Venice Film Festival,1971
Best Color Film-Nominees-Films,1,Venice Film Festival,1972
Career Golden Lion-Winners-People,3,Venice Film Festival,1972
FIPRESCI Prize-Winners-Films,3,Venice Film Festival,1972
Italian Film Critics Award-Winners-People-Best Supporting Actor,1,Venice Film Festival,1972
Pasinetti Award-Winners-Films-Best Foreign Film,1,Venice Film Festival,1972
Venezia Giovani Prize-Winners-Films-Best First Film,1,Venice Film Festival,1972
Young Venice Award Special Mention-Winners-People-Best Actor,1,Venice Film Festival,1972
FIPRESCI Prize-Winners-Films,2,Venice Film Festival,1979
FIPRESCI Prize Honorable Mention-Winners-Films,1,Venice Film Festival,1979
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1979
Pasinetti Award-Winners-Films-Best Film,2,Venice Film Festival,1979
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1979
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1979
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1979
AGIS Award-Winners-Films,4,Venice Film Festival,1980
Best First Work-Winners-Films,1,Venice Film Festival,1980
FIPRESCI Prize-Winners-Films,1,Venice Film Festival,1980
Golden Lion-Nominees-Films,8,Venice Film Festival,1980
Golden Lion-Winners-Films,2,Venice Film Festival,1980
OCIC Award-Winners-Films,1,Venice Film Festival,1980
OCIC Award Honorable Mention-Winners-Films,2,Venice Film Festival,1980
OCIC Special Award-Winners-Films,1,Venice Film Festival,1980
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1980
Pasinetti Award-Winners-People-Best Actor,3,Venice Film Festival,1980
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1980
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1980
Special Jury Citation-Winners-Films,4,Venice Film Festival,1980
Special Jury Prize-Winners-Films,1,Venice Film Festival,1980
UNICEF Award-Winners-Films,1,Venice Film Festival,1980
UNICEF Award Special Mention-Winners-Films,1,Venice Film Festival,1980
AGIS Award-Winners-Films,3,Venice Film Festival,1981
Alitalia Award-Winners-People-Best Actor,2,Venice Film Festival,1981
Alitalia Award-Winners-People-Best Actress,2,Venice Film Festival,1981
Best First Work-Winners-Films,1,Venice Film Festival,1981
FIPRESCI Prize-Winners-Films,3,Venice Film Festival,1981
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1981
Golden Lion-Nominees-Films,19,Venice Film Festival,1981
Golden Lion-Winners-Films,1,Venice Film Festival,1981
Golden Phoenix-Winners-People-Best Actor,2,Venice Film Festival,1981
Golden Phoenix-Winners-People-Best Actress,2,Venice Film Festival,1981
Honorable Mention-Winners-Films-Acting,1,Venice Film Festival,1981
New Cinema Award-Winners-Films,1,Venice Film Festival,1981
OCIC Award-Winners-Films,1,Venice Film Festival,1981
OCIC Award Honorable Mention-Winners-Films,2,Venice Film Festival,1981
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1981
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1981
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1981
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1981
Special Jury Prize-Winners-Films,2,Venice Film Festival,1981
Special Mention-Winners-Films,3,Venice Film Festival,1981
UNICEF Award-Winners-Films,1,Venice Film Festival,1981
Best Artistic Collaboration-Winners-Films,1,Venice Film Festival,1982
Best First Work-Winners-Films,2,Venice Film Festival,1982
Best Overall Artistic Contribution-Winners-Films,1,Venice Film Festival,1982
Career Golden Lion-Winners-People,12,Venice Film Festival,1982
FIPRESCI Prize-Winners-Films,2,Venice Film Festival,1982
Golden Lion-Nominees-Films,27,Venice Film Festival,1982
Golden Lion-Winners-Films,1,Venice Film Festival,1982
Golden Phoenix-Winners-People-Best Actor,1,Venice Film Festival,1982
Golden Phoenix-Winners-People-Best Actress,1,Venice Film Festival,1982
OCIC Award-Winners-Films,1,Venice Film Festival,1982
OCIC Award Honorable Mention-Winners-Films,1,Venice Film Festival,1982
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1982
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1982
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1982
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1982
Special Jury Prize-Winners-Films,1,Venice Film Festival,1982
UNICEF Award-Winners-Films,1,Venice Film Festival,1982
Best Actor-Winners-Films,1,Venice Film Festival,1983
Best Actress-Winners-Films,1,Venice Film Festival,1983
Career Golden Lion-Winners-People,1,Venice Film Festival,1983
De Sica Award-Winners-Films,2,Venice Film Festival,1983
FIPRESCI Prize-Winners-Films,2,Venice Film Festival,1983
Golden Lion-Nominees-Films,20,Venice Film Festival,1983
Golden Lion-Winners-Films,1,Venice Film Festival,1983
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1983
OCIC Award-Winners-Films,1,Venice Film Festival,1983
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1983
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1983
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1983
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1983
Silver Lion-Winners-Films-Best First Work,1,Venice Film Festival,1983
Technical Prize-Winners-Films,1,Venice Film Festival,1983
UNICEF Award-Winners-Films,1,Venice Film Festival,1983
Best Actor-Winners-Films,1,Venice Film Festival,1984
Best Actress-Winners-Films,1,Venice Film Festival,1984
Best First Work-Winners-Films,1,Venice Film Festival,1984
Critics' Week Award-Winners-Films,1,Venice Film Festival,1984
De Sica Award-Winners-Films,1,Venice Film Festival,1984
FIPRESCI Prize-Winners-Films,1,Venice Film Festival,1984
Golden Lion-Nominees-Films,24,Venice Film Festival,1984
Golden Lion-Winners-Films,1,Venice Film Festival,1984
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1984
OCIC Award-Winners-Films,1,Venice Film Festival,1984
OCIC Award Honorable Mention-Winners-Films,2,Venice Film Festival,1984
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1984
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1984
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1984
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1984
Technical Prize-Winners-Films,1,Venice Film Festival,1984
UNESCO Award-Winners-Films,2,Venice Film Festival,1984
UNICEF Award-Winners-Films,1,Venice Film Festival,1984
Venezia Genti Best Feature Film-Winners-Films,1,Venice Film Festival,1984
Venezia Genti Best Feature Film-Winners-People,1,Venice Film Festival,1984
Venezia Genti Best Short Film-Winners-People,1,Venice Film Festival,1984
Venice TV Prize-Nominees-Films,1,Venice Film Festival,1984
Venice TV Prize-Winners-Films,2,Venice Film Festival,1984
Young Venice Award-Winners-Films,1,Venice Film Festival,1984
Best Actor-Winners-Films,1,Venice Film Festival,1985
Best First Work-Winners-Films,1,Venice Film Festival,1985
Career Golden Lion-Winners-People,1,Venice Film Festival,1985
De Sica Award-Winners-Films,2,Venice Film Festival,1985
FIPRESCI Prize-Winners-Films-Competition,1,Venice Film Festival,1985
FIPRESCI Prize-Winners-Films-Critics Week,1,Venice Film Festival,1985
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1985
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1985
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1985
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1985
Golden Lion-Nominees-Films,22,Venice Film Festival,1985
Golden Lion-Winners-Films,1,Venice Film Festival,1985
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1985
OCIC Award-Winners-Films,1,Venice Film Festival,1985
OCIC Award Honorable Mention-Winners-Films,2,Venice Film Festival,1985
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1985
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1985
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1985
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1985
Sergio Trasatti Award-Winners-Films,1,Venice Film Festival,1985
Sergio Trasatti Award Special Mention-Winners-Films,1,Venice Film Festival,1985
Special Jury Prize-Winners-Films,1,Venice Film Festival,1985
Special Lion for the Overall Work-Winners-People,2,Venice Film Festival,1985
Special Mention-Winners-Films,3,Venice Film Festival,1985
Special Prize-Winners-Films,1,Venice Film Festival,1985
UNICEF Award-Winners-Films,1,Venice Film Festival,1985
Venezia Genti Best Feature Film-Winners-Films,1,Venice Film Festival,1985
Venezia Genti Best Short Film-Winners-Films,1,Venice Film Festival,1985
Venice TV Prize-Winners-Films,2,Venice Film Festival,1985
Venice TV Prize Special Mention-Winners-Films,2,Venice Film Festival,1985
Young Venice Award-Winners-Films,1,Venice Film Festival,1985
Young Venice Award Special Mention-Winners-Films,2,Venice Film Festival,1985
Best Actor-Winners-Films,1,Venice Film Festival,1986
Best Actress-Winners-Films,1,Venice Film Festival,1986
Best First Work-Winners-Films,1,Venice Film Festival,1986
Career Golden Lion-Winners-People,2,Venice Film Festival,1986
De Sica Award-Winners-Films,1,Venice Film Festival,1986
De Sica Award Special Mention-Winners-Films,1,Venice Film Festival,1986
FIPRESCI Prize-Winners-Films,1,Venice Film Festival,1986
FIPRESCI Prize Honorable Mention-Winners-Films,1,Venice Film Festival,1986
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1986
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1986
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1986
Golden Lion-Nominees-Films,22,Venice Film Festival,1986
Golden Lion-Winners-Films,1,Venice Film Festival,1986
Grand Special Jury Prize-Winners-Films,2,Venice Film Festival,1986
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1986
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1986
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1986
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1986
Special Jury Prize-Winners-Films,1,Venice Film Festival,1986
The President of the Italian Senate's Gold Medal-Winners-Films-Best Film,1,Venice Film Festival,1986
UNICEF Award-Winners-Films,1,Venice Film Festival,1986
Venice Authors Prize-Winners-Films,2,Venice Film Festival,1986
Venice Authors Prize Special Mention-Winners-Films,2,Venice Film Festival,1986
Venice TV Prize-Winners-Films,2,Venice Film Festival,1986
'Commendatore al merito della Repubblica' Medal-Winners-People,1,Venice Film Festival,1987
Award of the Society for Psychology-Winners-Films,1,Venice Film Festival,1987
Best Actor-Winners-Films,1,Venice Film Festival,1987
Best Actress-Winners-Films,1,Venice Film Festival,1987
Career Golden Lion-Winners-People,2,Venice Film Festival,1987
Cinecritica Award-Winners-Films,2,Venice Film Festival,1987
Elvira Notari Prize-Winners-Films,1,Venice Film Festival,1987
FIPRESCI Prize-Winners-Films-Competition,2,Venice Film Festival,1987
FIPRESCI Prize-Winners-Films-Critics Week,1,Venice Film Festival,1987
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1987
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1987
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1987
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1987
Golden Lion-Nominees-Films,22,Venice Film Festival,1987
Golden Lion-Winners-Films,1,Venice Film Festival,1987
Golden Osella-Winners-Films-Best Cinematography,1,Venice Film Festival,1987
Golden Osella-Winners-Films-Best Costume and Production Design,1,Venice Film Festival,1987
Golden Osella-Winners-Films-Best Score,1,Venice Film Festival,1987
Golden Osella-Winners-Films-Best Screenplay,1,Venice Film Festival,1987
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1987
Honorable Mention-Winners-Films,1,Venice Film Festival,1987
OCIC Award-Winners-Films,1,Venice Film Festival,1987
OCIC Award Honorable Mention-Winners-Films,1,Venice Film Festival,1987
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1987
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1987
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1987
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1987
Sergio Trasatti Award-Winners-Films,1,Venice Film Festival,1987
Silver Lion-Winners-Films,2,Venice Film Festival,1987
Special Golden Ciak-Winners-Films,1,Venice Film Festival,1987
The President of the Italian Senate's Gold Medal-Winners-Films,1,Venice Film Festival,1987
UNESCO Award-Winners-Films,1,Venice Film Festival,1987
UNICEF Award-Winners-Films,1,Venice Film Festival,1987
C.I.C.A.E. Award-Winners-Films,1,Venice Film Festival,1988
C.I.C.A.E. Award Special Mention-Winners-Films,1,Venice Film Festival,1988
Career Golden Lion-Winners-People,1,Venice Film Festival,1988
Children and Cinema Award-Winners-Films,1,Venice Film Festival,1988
Children and Cinema Award Special Mention-Winners-Films,3,Venice Film Festival,1988
Cinecritica Award-Winners-Films,1,Venice Film Festival,1988
Elvira Notari Prize-Winners-Films,1,Venice Film Festival,1988
Elvira Notari Prize Special Mention-Winners-Films,1,Venice Film Festival,1988
FIPRESCI Prize-Winners-Films-Competition,2,Venice Film Festival,1988
FIPRESCI Prize-Winners-Films-Parallel Sections,2,Venice Film Festival,1988
Filmcritica "Bastone Bianco" Award-Winners-Films,2,Venice Film Festival,1988
Filmcritica "Bastone Bianco" Award Special Mention-Winners-Films,3,Venice Film Festival,1988
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1988
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1988
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1988
Golden Lion-Nominees-Films,21,Venice Film Festival,1988
Golden Lion-Winners-Films,1,Venice Film Festival,1988
Golden Osella-Winners-Films-Best Cinematography,1,Venice Film Festival,1988
Golden Osella-Winners-Films-Best Costume and Production Design,1,Venice Film Festival,1988
Golden Osella-Winners-Films-Best Score,1,Venice Film Festival,1988
Golden Osella-Winners-Films-Best Screenplay,1,Venice Film Festival,1988
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1988
New Cinema Award-Winners-Films,2,Venice Film Festival,1988
New Cinema Award Special Mention-Winners-Films,1,Venice Film Festival,1988
OCIC Award-Winners-Films,2,Venice Film Festival,1988
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1988
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1988
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1988
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1988
Prize of the Students of the University 'La Sapienza'-Winners-Films,2,Venice Film Festival,1988
Sergio Trasatti Award-Winners-Films,1,Venice Film Festival,1988
Sergio Trasatti Award Special Mention-Winners-Films,1,Venice Film Festival,1988
Silver Lion-Winners-Films,1,Venice Film Festival,1988
Special Golden Ciak-Winners-Films,2,Venice Film Festival,1988
Special Mention-Winners-Films,1,Venice Film Festival,1988
The President of the Italian Senate's Gold Medal-Winners-Films,1,Venice Film Festival,1988
UNESCO Award-Winners-Films,1,Venice Film Festival,1988
UNICEF Award-Winners-Films,1,Venice Film Festival,1988
Volpi Cup-Winners-People-Best Actor,2,Venice Film Festival,1988
Volpi Cup-Winners-People-Best Actress,2,Venice Film Festival,1988
Career Golden Lion-Winners-People,1,Venice Film Festival,1989
Children and Cinema Award-Winners-Films,1,Venice Film Festival,1989
Elvira Notari Prize-Winners-Films,1,Venice Film Festival,1989
FIPRESCI Prize-Winners-Films-Competition,1,Venice Film Festival,1989
FIPRESCI Prize-Winners-Films-Critics Week,1,Venice Film Festival,1989
Filmcritica "Bastone Bianco" Award-Winners-Films,1,Venice Film Festival,1989
Filmcritica "Bastone Bianco" Award Special Mention-Winners-Films,3,Venice Film Festival,1989
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1989
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1989
Golden Ciak-Winners-People-Best Actress,2,Venice Film Festival,1989
Golden Lion-Nominees-Films,22,Venice Film Festival,1989
Golden Lion-Winners-Films,1,Venice Film Festival,1989
Golden Osella-Winners-Films-Best Cinematography,1,Venice Film Festival,1989
Golden Osella-Winners-Films-Best Score,1,Venice Film Festival,1989
Golden Osella-Winners-Films-Best Screenplay,1,Venice Film Festival,1989
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1989
Kodak-Cinecritica Award-Winners-Films-Kodak Cinecritica Award,1,Venice Film Festival,1989
La Navicella Venezia Cinema Award-Winners-Films,1,Venice Film Festival,1989
Little Golden Lion-Winners-Films,2,Venice Film Festival,1989
OCIC Award-Winners-Films,1,Venice Film Festival,1989
OCIC Award Honorable Mention-Winners-Films,1,Venice Film Festival,1989
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1989
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1989
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1989
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1989
Sergio Trasatti Award-Winners-Films,1,Venice Film Festival,1989
Silver Lion-Winners-Films,2,Venice Film Festival,1989
Special Golden Ciak-Winners-Films,1,Venice Film Festival,1989
The President of the Italian Senate's Gold Medal-Winners-Films,1,Venice Film Festival,1989
UNESCO Award-Winners-Films,1,Venice Film Festival,1989
UNICEF Award-Winners-Films,1,Venice Film Festival,1989
Volpi Cup-Winners-People-Best Actor,2,Venice Film Festival,1989
Volpi Cup-Winners-People-Best Actress,2,Venice Film Festival,1989
Audience Award (Arena)-Winners-Films,1,Venice Film Festival,1990
Career Golden Lion-Winners-People,2,Venice Film Festival,1990
Elvira Notari Prize-Winners-Films,1,Venice Film Festival,1990
FIPRESCI Prize-Winners-Films-Competition,1,Venice Film Festival,1990
FIPRESCI Prize-Winners-Films-Critics Week,2,Venice Film Festival,1990
Filmcritica "Bastone Bianco" Award-Winners-Films,2,Venice Film Festival,1990
Filmcritica "Bastone Bianco" Award Special Mention-Winners-Films,2,Venice Film Festival,1990
Gingerly Award-Winners-Films,1,Venice Film Festival,1990
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1990
Golden Ciak-Winners-People-Best Actor,5,Venice Film Festival,1990
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1990
Golden Lion-Nominees-Films-Best Film,1,Venice Film Festival,1990
Golden Lion-Nominees-Films,20,Venice Film Festival,1990
Golden Lion-Winners-Films,1,Venice Film Festival,1990
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1990
Kodak-Cinecritica Award-Winners-Films-Kodak Cinecritica Award,1,Venice Film Festival,1990
Little Golden Lion-Winners-Films,1,Venice Film Festival,1990
OCIC Award-Winners-Films,1,Venice Film Festival,1990
OCIC Award Honorable Mention-Winners-Films,1,Venice Film Festival,1990
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1990
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1990
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1990
Photographers Award-Winners-People,1,Venice Film Festival,1990
Pietro Bianchi Award-Winners-People,1,Venice Film Festival,1990
Silver Lion-Winners-Films-Best Screenplay,1,Venice Film Festival,1990
Silver Lion-Winners-People-Best Director,1,Venice Film Festival,1990
Silver Osella-Winners-Films-Best Cinematography,1,Venice Film Festival,1990
Silver Osella-Winners-Films-Best Editing,1,Venice Film Festival,1990
Silver Osella-Winners-Films-Best Original Music,1,Venice Film Festival,1990
Special Golden Ciak-Winners-Films,2,Venice Film Festival,1990
The President of the Italian Senate's Gold Medal-Winners-Films,1,Venice Film Festival,1990
UCCA Venticittà Award-Winners-Films,1,Venice Film Festival,1990
UCCA Venticittà Award Special Mention-Winners-Films,1,Venice Film Festival,1990
UNICEF Award-Winners-Films,1,Venice Film Festival,1990
Volpi Cup-Winners-People-Best Actor,1,Venice Film Festival,1990
Volpi Cup-Winners-People-Best Actress,1,Venice Film Festival,1990
Audience Award (Critics' Week)-Nominees-Films-Best Film (International Film Critics Week),1,Venice Film Festival,1991
Career Golden Lion-Winners-People,2,Venice Film Festival,1991
Critics' Week Award-Nominees-Films-Best Film,1,Venice Film Festival,1991
Elvira Notari Prize-Winners-Films,1,Venice Film Festival,1991
FIPRESCI Prize-Winners-Films-Competition,1,Venice Film Festival,1991
FIPRESCI Prize-Winners-Films-Critics Week,1,Venice Film Festival,1991
FIPRESCI Prize-Winners-Films-Parallel Sections,1,Venice Film Festival,1991
Golden Ciak-Winners-Films-Best Film,1,Venice Film Festival,1991
Golden Ciak-Winners-People-Best Actor,1,Venice Film Festival,1991
Golden Ciak-Winners-People-Best Actress,1,Venice Film Festival,1991
Golden Lion-Nominees-Films,21,Venice Film Festival,1991
Golden Lion-Winners-Films,1,Venice Film Festival,1991
Golden Osella-Winners-Films-Best Score,1,Venice Film Festival,1991
Golden Osella-Winners-Films,2,Venice Film Festival,1991
Grand Special Jury Prize-Winners-Films,1,Venice Film Festival,1991
Little Golden Lion-Winners-Films,1,Venice Film Festival,1991
OCIC Award-Winners-Films,1,Venice Film Festival,1991
OCIC Award Honorable Mention-Winners-Films,2,Venice Film Festival,1991
Pasinetti Award-Winners-Films-Best Film,1,Venice Film Festival,1991
Pasinetti Award-Winners-People-Best Actor,1,Venice Film Festival,1991
Pasinetti Award-Winners-People-Best Actress,1,Venice Film Festival,1991
Photographers Award-Winners-Films,1,Venice Film Festival,1991
Pietro Bianchi Award-Winners-People,2,Venice Film Festival,1991
